5.281095197516054e-02
1.264974282000000e+02
6.680449605651520e+00
7.792948228836292e+00
8.300000000000001e-04
1.560308717312998e-07
4.177533379686740e-03
1.562805805931641e+00
3.300000000000000e+02
1.560308717312998e-07
3.000000000000000e-01
5.000000000000000e-01
2.000000000000000e-01
3.006836025229592e-01
5.960455066876610e-02
5.000000000000000e+03
4.141945560000000e-09
7.024565809265934e-02
5.000000000000000e-01
2.490000000000000e-04
4.016064257028112e+00
1.978091881212359e+00
1.000000000000000e+01
0.000000000000000e+00
3.000000000000000e-01
1.000000000000000e+00
2.963776000000000e+05
1.985647500000000e+05
1.270054500000000e+05
5.007466000000000e-03
